account_id,account_age_days,kyc_status,account_type,is_mule
ACC917526FBEB,2304,FULL,SAVINGS,False
ACC6B8DAEAABA,2232,FULL,CURRENT,False
ACCC17F8C5258,1142,FULL,SAVINGS,False
ACCB29E938EC1,974,FULL,SAVINGS,False
ACCCC6738C3CA,1775,FULL,SAVINGS,False
ACCF16BDFA672,458,MINIMAL,SAVINGS,False
ACCCA75508210,1509,MINIMAL,CURRENT,False
ACCFB5ACA39A4,483,FULL,CURRENT,False
ACCBA6EC3EE3F,1463,FULL,SAVINGS,False
ACC0C4B885861,625,MINIMAL,SAVINGS,False
ACCE2053D6C49,1242,FULL,CURRENT,False
ACCB2AAE9179B,82,FULL,CURRENT,False
ACCE975A3F58E,555,FULL,SAVINGS,False
ACCF199A2A920,673,FULL,CURRENT,False
ACC469EE01592,2549,FULL,SAVINGS,False
ACC980640F513,2021,FULL,SAVINGS,False
ACCD9CFAF0BB6,2371,FULL,WALLET,False
ACC1E359774B5,521,FULL,SAVINGS,False
ACCCF5C0F3964,2682,FULL,SAVINGS,False
ACCCDF9005509,77,FULL,SAVINGS,False
ACCFAD65D2E97,2656,FULL,WALLET,False
ACCA6E28B52EE,2752,FULL,WALLET,False
ACC4BB9DD95D2,2652,FULL,SAVINGS,False
ACCB70C5474CD,2053,FULL,SAVINGS,False
ACCAE1B132F0E,797,FULL,SAVINGS,False
ACC14281474E0,306,FULL,SAVINGS,False
ACCA4D1CCD0A2,846,FULL,SAVINGS,False
ACCD99C6EC691,598,FULL,SAVINGS,False
ACC5DD7BDC041,594,FULL,SAVINGS,False
ACCD1ADA7A37B,1425,FULL,SAVINGS,False
ACC8B941FE335,2043,FULL,WALLET,False
ACC06AC7B28EE,2872,FULL,SAVINGS,False
ACC611A5630B5,485,MINIMAL,CURRENT,False
ACCF2A89153C1,2389,FULL,SAVINGS,False
ACC00CBA9A134,2204,FULL,SAVINGS,False
ACCE46EFE54D4,1179,FULL,SAVINGS,False
ACCE38C43DB1D,896,FULL,SAVINGS,False
ACCC4C2159C56,882,FULL,SAVINGS,False
ACCC900EB0055,1687,FULL,CURRENT,False
ACC22CEC9576C,1283,FULL,SAVINGS,False
ACC60F9F3BA0C,596,FULL,SAVINGS,False
ACC43B61B537B,1546,FULL,WALLET,False
ACC250BA993FF,2284,MINIMAL,SAVINGS,False
ACCB406E52A26,741,FULL,SAVINGS,False
ACC9F3221867C,85,FULL,CURRENT,False
ACCC29500C72D,1733,FULL,SAVINGS,False
ACCD48B4844C6,871,FULL,WALLET,False
ACC723520C3ED,836,FULL,SAVINGS,False
ACCB436CF7238,876,MINIMAL,SAVINGS,False
ACC183FC757F8,2555,MINIMAL,CURRENT,False
ACCC25305EEF0,1226,FULL,CURRENT,False
ACC92EACFD3A9,1595,FULL,CURRENT,False
ACCDF7F4B5565,588,FULL,WALLET,False
ACC5C4450074E,2981,FULL,SAVINGS,False
ACC2F5B3BE63D,314,FULL,SAVINGS,False
ACC3BF37FBD90,2953,FULL,SAVINGS,False
ACC222A0806B9,1419,FULL,SAVINGS,False
ACC513E438BC2,2537,MINIMAL,SAVINGS,False
ACCFD0F52E2F4,228,MINIMAL,SAVINGS,False
ACC80032390D3,1659,FULL,SAVINGS,False
ACC15723B3F77,1354,FULL,WALLET,False
ACC03128010F5,941,FULL,WALLET,False
ACCF1E877CB78,1885,FULL,CURRENT,False
ACC8729E32D4C,1524,MINIMAL,SAVINGS,False
ACC1666B7C421,724,FULL,SAVINGS,False
ACCB7A80F76F6,975,FULL,CURRENT,False
ACC765DB65D7A,2969,FULL,SAVINGS,False
ACC76DC5997AC,2440,FULL,SAVINGS,False
ACCEC774D1E01,1125,FULL,CURRENT,False
ACCA5C58467B3,2455,FULL,SAVINGS,False
ACC77B6460693,2557,FULL,CURRENT,False
ACC4554CB9BC4,985,MINIMAL,SAVINGS,False
ACC3843DF6B13,1109,FULL,SAVINGS,False
ACC70714AEFAA,356,FULL,WALLET,False
ACCF155CC1629,1507,FULL,SAVINGS,False
ACCD7F77C204E,709,FULL,WALLET,False
ACC2E13E9B916,1930,FULL,CURRENT,False
ACC73C7DC7FD7,403,FULL,SAVINGS,False
ACCBCECB2006F,75,FULL,SAVINGS,False
ACCC51B1C86D0,1722,FULL,SAVINGS,False
ACC0C6F18B339,1697,FULL,CURRENT,False
ACCD76C72794F,2825,FULL,SAVINGS,False
ACCFC34BC8A6A,2739,FULL,SAVINGS,False
ACCC9645F63CB,2410,FULL,CURRENT,False
ACC2A6ADC69B3,1434,FULL,SAVINGS,False
ACC43DB454775,1958,FULL,SAVINGS,False
ACC7FBD773290,2232,FULL,SAVINGS,False
ACC06A94A37B6,569,FULL,CURRENT,False
ACCB6027FE995,2051,FULL,SAVINGS,False
ACCD2D70F6884,75,FULL,SAVINGS,False
ACC12253BCB4E,2864,FULL,SAVINGS,False
ACCF2576095FC,2838,FULL,SAVINGS,False
ACC00AF0224CC,449,MINIMAL,SAVINGS,False
ACCBC615C7980,2676,FULL,SAVINGS,False
ACC67DD73E3DD,1499,FULL,CURRENT,False
ACCB4FC648E7A,116,FULL,SAVINGS,False
ACC13D17BD8B5,2179,MINIMAL,CURRENT,False
ACC6A8DAC3E5D,2390,FULL,SAVINGS,False
ACC25E7C2376A,2437,FULL,SAVINGS,False
ACC63453E92C9,1978,FULL,SAVINGS,False
ACCD82ABEDD8B,1866,FULL,SAVINGS,False
ACC80B42DDFA3,1622,FULL,SAVINGS,False
ACCE27AB39AC0,2008,MINIMAL,SAVINGS,False
ACC4ED3DA523B,1869,FULL,WALLET,False
ACC612486D10E,1795,FULL,SAVINGS,False
ACC6845CBE5D1,1939,FULL,CURRENT,False
ACC390E8A0820,804,MINIMAL,CURRENT,False
ACC3F7F745C7B,1315,MINIMAL,SAVINGS,False
ACC264D6CD689,1581,FULL,SAVINGS,False
ACCC7851ED54F,1827,FULL,CURRENT,False
ACC0703EECB8C,1378,MINIMAL,SAVINGS,False
ACCD00FEA3648,922,FULL,SAVINGS,False
ACC38FF195A00,984,FULL,SAVINGS,False
ACCAEDA8694CC,804,FULL,CURRENT,False
ACC8D0D413347,1645,FULL,WALLET,False
ACC78A00D0BE6,2103,FULL,SAVINGS,False
ACCF83C74BB38,2223,FULL,SAVINGS,False
ACCD55A683986,2762,FULL,SAVINGS,False
ACC7823440C1B,1555,FULL,SAVINGS,False
ACCE8B0A2E664,2001,FULL,SAVINGS,False
ACCD599229E66,1103,FULL,SAVINGS,False
ACCEC0517D3B4,2674,FULL,SAVINGS,False
ACC55F448FD62,1996,FULL,CURRENT,False
ACC20CDBCB2B0,2063,FULL,SAVINGS,False
ACCFC4067ABCC,2813,FULL,SAVINGS,False
ACC123BEFC52D,2071,FULL,SAVINGS,False
ACCDAC83374DF,378,FULL,SAVINGS,False
ACCB2E7C6FD94,1625,MINIMAL,SAVINGS,False
ACCCCFDC57F2F,1744,FULL,SAVINGS,False
ACC8F20A053F1,2532,FULL,WALLET,False
ACCE357B0CAB5,2010,FULL,SAVINGS,False
ACCEF66C1CEE0,2354,FULL,SAVINGS,False
ACCB12FD4C489,157,FULL,SAVINGS,False
ACCEC588286F3,1958,FULL,WALLET,False
ACC2587D66F39,1215,FULL,CURRENT,False
ACC0E37DCC0D2,1496,FULL,SAVINGS,False
ACC6CFBC6C1B8,1857,FULL,CURRENT,False
ACC727FB95AF1,2275,FULL,CURRENT,False
ACC01CD351F36,2509,FULL,SAVINGS,False
ACC651B6A7747,914,FULL,CURRENT,False
ACC1B6587140F,1062,FULL,WALLET,False
ACCC315987B8C,438,FULL,SAVINGS,False
ACC9D3AC75321,1032,FULL,SAVINGS,False
ACCDFBAFB1C12,483,FULL,CURRENT,False
ACC71FFD31048,224,FULL,CURRENT,False
ACC8E264918E0,383,FULL,SAVINGS,False
ACC163A11340F,2478,FULL,SAVINGS,False
ACCE139807EF7,464,FULL,WALLET,False
ACC566FB53219,1625,FULL,SAVINGS,False
ACC4CA63491F2,2740,FULL,SAVINGS,False
ACC3169B75222,2099,FULL,SAVINGS,False
ACCA1F0F3A5ED,2376,FULL,SAVINGS,False
ACC9C5E853FC3,2600,FULL,WALLET,False
ACCDED727D484,1350,FULL,SAVINGS,False
ACC8F9504A24B,133,FULL,WALLET,False
ACC8B1FA775B6,375,MINIMAL,SAVINGS,False
ACCAB7353AFDF,209,FULL,SAVINGS,False
ACC036716CBB9,1844,FULL,SAVINGS,False
ACCFE7A5661CA,818,FULL,CURRENT,False
ACC30E099BEA9,441,FULL,WALLET,False
ACCBEF6B74CD8,347,MINIMAL,SAVINGS,False
ACCF8A7E587BD,995,MINIMAL,CURRENT,False
ACCF5FE7CDD64,2132,FULL,SAVINGS,False
ACC5C92851609,209,FULL,CURRENT,False
ACCCC4ED4E5C9,2600,MINIMAL,CURRENT,False
ACCBE759849A6,1553,FULL,SAVINGS,False
ACC2C07EB5C8D,367,FULL,SAVINGS,False
ACC27740AC849,210,FULL,SAVINGS,False
ACCE853704AD2,2995,FULL,SAVINGS,False
ACC6920A6F3CB,2075,MINIMAL,SAVINGS,False
ACCE48E02C86D,997,FULL,SAVINGS,False
ACC449ECA8759,2215,FULL,CURRENT,False
ACC7D7434CC03,735,FULL,SAVINGS,False
ACC9BC801FBF6,1047,FULL,WALLET,False
ACCEB38C8FCAD,2197,FULL,SAVINGS,False
ACC039BC53C32,842,FULL,SAVINGS,False
ACC57D2A75B1F,160,MINIMAL,WALLET,False
ACC1D2E12539C,2596,FULL,SAVINGS,False
ACC0C47FC8765,501,FULL,SAVINGS,False
ACCA3ED0D0D75,1403,MINIMAL,SAVINGS,False
ACC886C096743,2921,FULL,SAVINGS,False
ACC1D7F3C3FB7,117,FULL,CURRENT,False
ACC1920241945,1059,FULL,SAVINGS,False
ACCC1FA3CE84C,1772,FULL,SAVINGS,False
ACCD0FAB21421,859,FULL,SAVINGS,False
ACCD4FF46918E,2972,MINIMAL,SAVINGS,False
ACC9A4C90C3AB,738,FULL,SAVINGS,False
ACCBC721EA7F9,2666,MINIMAL,CURRENT,False
ACC84710A031F,589,FULL,SAVINGS,False
ACCC01A8197E0,800,FULL,SAVINGS,False
ACC3CA86952F0,475,FULL,SAVINGS,False
ACCBBDA7FFB3E,2527,FULL,SAVINGS,False
ACC6D2AEDEE8A,531,MINIMAL,SAVINGS,False
ACC9AAA74B4F2,1329,MINIMAL,CURRENT,False
ACC2C4EBC6B1D,87,MINIMAL,SAVINGS,False
ACC9D74A21A88,2959,FULL,SAVINGS,False
ACC367F5FD33A,2387,FULL,CURRENT,False
ACC07679B0EDC,2534,FULL,SAVINGS,False
ACCD8C705EC40,1421,FULL,WALLET,False
ACC0B82F34D81,447,FULL,CURRENT,False
ACC2EEB60B430,2022,FULL,SAVINGS,False
ACCA347C4AE69,173,FULL,SAVINGS,False
ACC99A1DB103F,781,FULL,SAVINGS,False
ACC94772FFDF0,329,MINIMAL,SAVINGS,False
ACC7C57C29CFE,502,MINIMAL,CURRENT,False
ACC65207F8CA8,1192,FULL,SAVINGS,False
ACCD4E7148910,1075,FULL,SAVINGS,False
ACC712DB300B2,2165,FULL,SAVINGS,False
ACC8A3FF71DD9,2223,FULL,WALLET,False
ACC61E4970E85,1266,FULL,WALLET,False
ACC1B35939EB0,2583,FULL,SAVINGS,False
ACC89E667F44F,43,FULL,SAVINGS,False
ACCCD72D77382,2265,FULL,CURRENT,False
ACCABD7BFAC63,169,MINIMAL,SAVINGS,False
ACC6CF88E587C,1193,FULL,SAVINGS,False
ACC42674E412C,123,FULL,CURRENT,False
ACCDE923BC1C0,161,FULL,SAVINGS,False
ACC842FFBC82A,1622,FULL,SAVINGS,False
ACC1D8779E2FF,1236,FULL,SAVINGS,False
ACC26DA5F45B1,856,FULL,CURRENT,False
ACCBA66B089D3,437,FULL,SAVINGS,False
ACC42DD800CDD,1889,FULL,SAVINGS,False
ACC389B8EB1E9,1578,FULL,SAVINGS,False
ACCDA19777F7F,274,FULL,SAVINGS,False
ACC9BAAD9CB9C,1841,FULL,SAVINGS,False
ACC775F822EF8,78,FULL,CURRENT,False
ACC27D27BF231,2673,FULL,SAVINGS,False
ACC111CA1FC65,430,FULL,SAVINGS,False
ACCA4857E8AC9,537,FULL,SAVINGS,False
ACCC41D463BA5,1335,FULL,CURRENT,False
ACC8733AD918C,260,FULL,SAVINGS,False
ACC2374146632,2704,FULL,SAVINGS,False
ACCCD3B4649C2,154,FULL,SAVINGS,False
ACCA37F542D15,1126,FULL,SAVINGS,False
ACC3BC46303C9,2170,FULL,SAVINGS,False
ACC3DEFD5AF33,179,MINIMAL,CURRENT,False
ACC54E8CCB640,511,FULL,CURRENT,False
ACCC095C6089A,1585,FULL,CURRENT,False
ACCE00DA76DF0,2755,FULL,SAVINGS,False
ACC3BB0FC632A,2592,FULL,SAVINGS,False
ACC037F84008B,1026,MINIMAL,SAVINGS,False
ACC9B7A28E89D,1946,MINIMAL,SAVINGS,False
ACCF287ECF7EF,2014,FULL,SAVINGS,False
ACCB13CEAF16F,2483,FULL,CURRENT,False
ACC456571FCBE,182,MINIMAL,SAVINGS,False
ACCAB48FE0652,927,FULL,SAVINGS,False
ACC9B1DDFC2BC,1436,FULL,SAVINGS,False
ACCDB7EE7754C,2455,FULL,CURRENT,False
ACCA6EFD5A3E1,1249,FULL,SAVINGS,False
ACCDEB8EFF18C,1685,FULL,CURRENT,False
ACCFFD235BB90,800,FULL,WALLET,False
ACC3C58FCA6C8,1402,FULL,SAVINGS,False
ACC0DE7F2FFE0,2683,FULL,CURRENT,False
ACC9FC3819266,1796,FULL,SAVINGS,False
ACCAD5D03F836,1581,MINIMAL,SAVINGS,False
ACC96E66D2B5E,1794,FULL,SAVINGS,False
ACCDB79580AEF,1409,FULL,SAVINGS,False
ACCDE63C7607A,478,FULL,SAVINGS,False
ACC5B3CA82082,2680,FULL,SAVINGS,False
ACCF2F49712EF,1419,FULL,CURRENT,False
ACC3D04383C2E,394,FULL,SAVINGS,False
ACCBDB5D26637,2624,FULL,SAVINGS,False
ACCDE5D2D543A,1491,FULL,SAVINGS,False
ACCCCB6942986,813,FULL,SAVINGS,False
ACC13FED93A67,2259,FULL,SAVINGS,False
ACC97E1C1D0B2,2064,FULL,CURRENT,False
ACC5A51D500E8,2841,FULL,CURRENT,False
ACC988020D2E3,2908,FULL,WALLET,False
ACC7DE1AEE369,651,FULL,SAVINGS,False
ACC217273C89E,2812,FULL,SAVINGS,False
ACCFB0EC00876,2625,FULL,CURRENT,False
ACCE065AEE631,718,FULL,SAVINGS,False
ACCE3C96C5B80,2032,FULL,SAVINGS,False
ACC2A0C967193,2792,FULL,CURRENT,False
ACC4AC793487B,799,FULL,SAVINGS,False
ACC33E0698578,2559,FULL,CURRENT,False
ACCD282117489,1575,FULL,SAVINGS,False
ACCA40583409C,1425,FULL,SAVINGS,False
ACC1733D9675F,76,FULL,SAVINGS,False
ACC6EE648200E,608,FULL,SAVINGS,False
ACC5D1A8847B4,1136,MINIMAL,CURRENT,False
ACC0748F5A1BB,1180,FULL,SAVINGS,False
ACCC0590DCD6A,2831,FULL,SAVINGS,False
ACC59EFAADFE4,2792,FULL,SAVINGS,False
ACC9ECFEE305F,1417,MINIMAL,CURRENT,False
ACCA3984D7936,160,FULL,CURRENT,False
ACC84DF24AF36,1354,MINIMAL,SAVINGS,False
ACCF1FC633DF3,619,FULL,SAVINGS,False
ACCBE333A634A,439,FULL,CURRENT,False
ACC8DFF47B055,2374,FULL,SAVINGS,False
ACC5622C491DA,2455,FULL,CURRENT,False
ACC51DB576556,343,FULL,SAVINGS,False
ACCAFBA90E99E,2334,FULL,SAVINGS,False
ACCA540F96C4D,988,FULL,CURRENT,False
ACC42DBCEABDB,2258,MINIMAL,SAVINGS,False
ACCEA4FB62A25,1933,FULL,WALLET,False
ACC92960D8136,1304,FULL,SAVINGS,False
ACCE20232F712,2193,FULL,SAVINGS,False
ACCF542CC4EB3,592,FULL,SAVINGS,False
ACC2A5CC3C1F6,2555,FULL,CURRENT,False
ACC5F1B3AB307,82,FULL,SAVINGS,False
ACC3FF240C2B0,2361,FULL,SAVINGS,False
ACC28E26FCBE3,1101,FULL,SAVINGS,False
ACCE5ED140EAE,2707,FULL,CURRENT,False
ACCC877D5683C,2332,FULL,SAVINGS,False
ACC702C28C4E5,1188,FULL,WALLET,False
ACCF487DC05AF,1613,FULL,WALLET,False
ACC82A29FC899,2423,FULL,SAVINGS,False
ACCC661D01F1C,2117,FULL,SAVINGS,False
ACCD45EA2C8CC,1504,FULL,SAVINGS,False
ACC9FB57DBE8F,1140,FULL,WALLET,False
ACC7400CA6264,1272,FULL,SAVINGS,False
ACCE98F58B26C,429,FULL,CURRENT,False
ACC7B068A0FF7,1335,FULL,SAVINGS,False
ACCBB51C668CD,64,FULL,SAVINGS,False
ACC2142348425,2214,FULL,SAVINGS,False
ACC65FB3A757B,528,FULL,SAVINGS,False
ACC58BD743F68,1986,MINIMAL,SAVINGS,False
ACC03ACA5218C,2817,MINIMAL,SAVINGS,False
ACC68E9A8E861,1093,FULL,CURRENT,False
ACCD9B0D3AA72,2309,FULL,WALLET,False
ACCFF7E816B0C,1091,MINIMAL,SAVINGS,False
ACCA58E1E57EC,1560,FULL,SAVINGS,False
ACCFA6C268CED,962,FULL,SAVINGS,False
ACC835A2C7CDE,2554,FULL,SAVINGS,False
ACC6ED6CB07BF,196,FULL,SAVINGS,False
ACC0345F35C68,2492,MINIMAL,CURRENT,False
ACC3A10EFB3B2,2266,FULL,SAVINGS,False
ACC7966E1F9D4,2340,FULL,SAVINGS,False
ACC5955BA731F,462,FULL,SAVINGS,False
ACC40F871F432,846,FULL,CURRENT,False
ACC72A3B37ADD,1016,FULL,SAVINGS,False
ACC7EE91CAE6F,1608,FULL,SAVINGS,False
ACCD9A5FACC75,504,FULL,CURRENT,False
ACCA204445AF7,2126,FULL,SAVINGS,False
ACCA161957700,1149,FULL,CURRENT,False
ACC070C81C5C6,1934,FULL,CURRENT,False
ACC48B9A10AFD,2933,FULL,SAVINGS,False
ACC285901DC7B,2056,FULL,SAVINGS,False
ACC0F1FA46274,495,FULL,SAVINGS,False
ACC1CE5D48F53,741,FULL,SAVINGS,False
ACC72F86ED9A8,701,MINIMAL,SAVINGS,False
ACC323E583CF5,2731,FULL,WALLET,False
ACC4DEFC56293,2157,FULL,SAVINGS,False
ACCB49EA7FC78,2601,FULL,SAVINGS,False
ACCBBEFFE6ABD,1617,FULL,CURRENT,False
ACCFD583B7381,2034,MINIMAL,SAVINGS,False
ACCA480058D33,388,MINIMAL,SAVINGS,False
ACCD6AB8470D8,41,FULL,SAVINGS,False
ACC1CEE9E7B33,620,FULL,SAVINGS,False
ACC5ED5E78563,319,FULL,SAVINGS,False
ACC8AD59A99A8,227,FULL,SAVINGS,False
ACCF6167BB4B7,1108,FULL,SAVINGS,False
ACCAB65D4E31C,1756,FULL,SAVINGS,False
ACC363C7B0ADB,2453,FULL,SAVINGS,False
ACC60DA6DADF8,890,FULL,SAVINGS,False
ACCF6C6AE2DC1,1196,FULL,SAVINGS,False
ACCFFF6851A76,1878,FULL,SAVINGS,False
ACCCEE63E274E,2236,MINIMAL,SAVINGS,False
ACC34DB814DAB,723,FULL,SAVINGS,False
ACC7693B71433,2004,FULL,SAVINGS,False
ACC47D6206821,409,FULL,SAVINGS,False
ACCFBBE2BBAC5,1160,FULL,CURRENT,False
ACC65A6676081,2901,FULL,SAVINGS,False
ACCDA829F4870,2589,FULL,SAVINGS,False
ACC5FA4480429,1615,FULL,SAVINGS,False
ACC6EBBD2F52C,1428,FULL,SAVINGS,False
ACC2AF4BE264C,2956,FULL,CURRENT,False
ACC633EDF2B9C,2762,MINIMAL,CURRENT,False
ACC60660CC41B,2674,FULL,SAVINGS,False
ACCB780C76C80,1317,MINIMAL,SAVINGS,False
ACC9E9FE57F42,1092,FULL,SAVINGS,False
ACC48E74CDDCC,1053,FULL,WALLET,False
ACCB0405B5DF8,2909,FULL,WALLET,False
ACC5C451ABE2B,1148,FULL,SAVINGS,False
ACC02107855CA,1171,FULL,SAVINGS,False
ACC9611A2C3E7,2702,FULL,CURRENT,False
ACCD95F956225,875,FULL,CURRENT,False
ACC42D82B5DAD,928,FULL,SAVINGS,False
ACC74191E1792,1565,FULL,SAVINGS,False
ACCFBFA7B89A4,629,FULL,CURRENT,False
ACC2E1ED05746,2297,FULL,CURRENT,False
ACCB3BD523B23,1072,MINIMAL,CURRENT,False
ACC464136146F,960,FULL,CURRENT,False
ACCA23A203D66,81,FULL,SAVINGS,False
ACC0D69EF54B2,1838,FULL,CURRENT,False
ACC04F4D7C48D,1057,FULL,SAVINGS,False
ACC1A3C23E58C,2416,FULL,SAVINGS,False
ACC9A16E5464C,1807,FULL,CURRENT,False
ACC30B37DDAA7,318,FULL,WALLET,False
ACCB7111E7CDC,1785,FULL,SAVINGS,False
ACC022CB260D5,230,FULL,SAVINGS,False
ACCFFAD845D94,399,FULL,SAVINGS,False
ACC3102D165CC,1118,MINIMAL,SAVINGS,False
ACC5FBB3D581B,242,MINIMAL,SAVINGS,False
ACC935B147257,2085,FULL,SAVINGS,False
ACCB9019E45FC,467,FULL,CURRENT,False
ACCB8651CCFC3,1354,FULL,SAVINGS,False
ACC6120866A19,1413,FULL,CURRENT,False
ACCAD0E748CA5,381,MINIMAL,SAVINGS,False
ACC96CC4D5FB7,1101,FULL,SAVINGS,False
ACCC693D666D9,1361,FULL,CURRENT,False
ACC449122184A,436,FULL,SAVINGS,False
ACC8437702AEB,875,FULL,CURRENT,False
ACCC6DFCBC7E8,1067,FULL,SAVINGS,False
ACC0BDE1DE91E,1086,FULL,SAVINGS,False
ACC6BADE28211,2016,FULL,SAVINGS,False
ACC43752473B6,1597,FULL,WALLET,False
ACCEA829BD16D,870,FULL,CURRENT,False
ACCC897B41433,568,FULL,SAVINGS,False
ACCFADB10B113,267,FULL,WALLET,False
ACC6AA34E4B16,2154,FULL,SAVINGS,False
ACC2D962AEBB1,2668,FULL,WALLET,False
ACC362858ADF7,2989,FULL,CURRENT,False
ACCC542B36FF7,1640,FULL,CURRENT,False
ACC56098FBB89,267,FULL,SAVINGS,False
ACC6A58F834EA,338,FULL,SAVINGS,False
ACCBFF3058363,1822,MINIMAL,WALLET,False
ACC866758CBD1,1104,FULL,SAVINGS,False
ACC3946F4F43F,561,FULL,WALLET,False
ACC7540BB6D80,2807,FULL,SAVINGS,False
ACCF7E54E819E,983,FULL,WALLET,False
ACCF0DB592E2F,528,FULL,CURRENT,False
ACC709086AA2E,931,FULL,SAVINGS,False
ACCBCB3EEAB6F,2239,FULL,SAVINGS,False
ACC4122AA6C1B,1273,FULL,SAVINGS,False
ACCE10B67C4F5,832,FULL,SAVINGS,False
ACCB605F072EE,939,FULL,SAVINGS,False
ACC82266C0C63,1285,MINIMAL,CURRENT,False
ACC859C728EE6,1478,MINIMAL,CURRENT,False
ACCC3F23BEE72,89,MINIMAL,SAVINGS,False
ACC206E0F94B9,917,FULL,WALLET,False
ACCC6DFB1E721,853,FULL,CURRENT,False
ACCCA4E4766BB,328,FULL,CURRENT,False
ACC68C6BBDDF1,1737,FULL,SAVINGS,False
ACC38F57F8BD7,840,FULL,CURRENT,False
ACC44201B144A,849,FULL,SAVINGS,False
ACCF1D5CADC72,177,FULL,WALLET,False
ACC8ABC9B86DE,465,FULL,SAVINGS,False
ACCAB2AA76B89,1975,FULL,CURRENT,False
ACCE41E7E84E2,2061,FULL,SAVINGS,False
ACCC81282A47B,653,FULL,SAVINGS,False
ACCE72CA5F794,554,FULL,CURRENT,False
ACC1F19D4E23F,2233,MINIMAL,SAVINGS,False
ACCA378CF5936,386,FULL,SAVINGS,False
ACCE151E10A08,643,MINIMAL,CURRENT,False
ACC5D944EBA1B,2809,FULL,SAVINGS,False
ACCDBF1E03741,1314,FULL,SAVINGS,False
ACC8E3C6723D3,1559,FULL,WALLET,False
ACC52A37D75C7,1059,FULL,CURRENT,False
ACCE4D01483AA,2309,FULL,SAVINGS,False
ACC866D3601C4,1596,FULL,SAVINGS,False
ACCF418321F29,1176,FULL,SAVINGS,False
ACC7AF4E94E3A,2166,FULL,CURRENT,False
ACCD00B9299D0,2564,MINIMAL,WALLET,False
ACC057B316462,2813,FULL,SAVINGS,False
ACC17B2982DB0,1930,FULL,CURRENT,False
ACC341C6BB05B,624,FULL,CURRENT,False
ACCC01CCF1958,951,FULL,WALLET,False
ACC130075DFCE,2669,MINIMAL,SAVINGS,False
ACC1CF6A6CEEA,1924,MINIMAL,CURRENT,False
ACC6DDE3899CF,1840,FULL,CURRENT,False
ACC9E8938314B,1770,FULL,SAVINGS,False
ACCA3AD5805E3,673,MINIMAL,SAVINGS,False
ACC608798AB89,1391,FULL,CURRENT,False
ACC6355B2DD54,2217,FULL,SAVINGS,False
ACCD482794847,1584,FULL,WALLET,False
ACCB4BA3A868F,2293,FULL,SAVINGS,False
ACC18628E818C,2223,MINIMAL,SAVINGS,False
ACC81C0832B98,1045,FULL,SAVINGS,False
ACCA15D593B01,2705,MINIMAL,SAVINGS,False
ACC825E54AB85,2534,FULL,CURRENT,False
ACCB8F1762EB5,660,FULL,SAVINGS,False
ACCEF916D7E2E,1343,FULL,SAVINGS,False
ACCDFB37AD2EB,1230,FULL,CURRENT,False
ACC273AB4F669,809,FULL,SAVINGS,False
ACC0AC94CE422,1967,FULL,SAVINGS,False
ACC3FDFF34C08,1930,FULL,SAVINGS,False
ACC62F35D867D,204,FULL,SAVINGS,False
ACC31CCD31B02,1400,MINIMAL,SAVINGS,False
ACCD6349A448F,1702,FULL,SAVINGS,False
ACC2D5F8D20B0,216,FULL,SAVINGS,False
ACCB186DA184B,2205,FULL,SAVINGS,False
ACCFBBE0B70E1,1743,FULL,SAVINGS,False
ACCCBD76E5F79,977,FULL,CURRENT,False
ACCEF87A7DE96,909,FULL,SAVINGS,False
ACC7E9E421E9D,359,FULL,SAVINGS,False
ACCB7A74E1156,295,FULL,CURRENT,False
ACC2B8A40387C,2514,FULL,SAVINGS,False
ACC2271DD49C3,1618,FULL,SAVINGS,False
ACC5DFD41E30B,1474,FULL,CURRENT,False
ACC82419B2010,936,FULL,SAVINGS,False
ACC89947354C8,2070,FULL,SAVINGS,False
ACC989E20416F,2257,FULL,SAVINGS,False
ACC40E0665814,383,FULL,CURRENT,False
ACCDF024ABBC3,911,FULL,CURRENT,False
ACC90113A2435,243,FULL,SAVINGS,False
ACCA82FA0CBCF,568,FULL,SAVINGS,False
ACC132FC5026A,2130,MINIMAL,SAVINGS,False
ACCD5A660C1A0,1537,FULL,SAVINGS,False
ACC787FC63A5F,871,FULL,WALLET,False
ACCA3F2E22DF0,110,FULL,SAVINGS,False
ACC8B2274F843,2491,MINIMAL,CURRENT,False
ACCD35EC26292,1209,MINIMAL,CURRENT,False
ACC7BD55982DF,1175,FULL,SAVINGS,False
ACC1D26A3C7C2,1201,FULL,CURRENT,False
ACCFA57254EA6,1323,MINIMAL,SAVINGS,False
ACCE689A6FEA7,1302,FULL,SAVINGS,False
ACC830F63DFB0,2911,FULL,CURRENT,False
ACCC6FAEE25F9,410,FULL,SAVINGS,False
ACC5ADB216AEA,1492,FULL,CURRENT,False
ACCDBE1B46F6B,2549,FULL,SAVINGS,False
ACC34FC88317D,910,FULL,SAVINGS,False
ACC399424B8E6,1028,FULL,WALLET,False
ACC9768CA63A2,2299,FULL,CURRENT,False
ACC313BFEB14F,615,FULL,CURRENT,False
ACC1B33213A3F,1831,MINIMAL,SAVINGS,False
ACC2CE0788A1B,2203,FULL,CURRENT,False
ACC00AF73504E,260,FULL,WALLET,False
ACC79298A3E21,1275,FULL,SAVINGS,False
ACC73742C81C2,442,FULL,SAVINGS,False
ACC0A386748C5,1174,MINIMAL,SAVINGS,False
